request_id,provider_key,model,cell_id,domain,demographic,schema_variant,repeat_index,output_mode,output_contract,prompt_sha256,schema_sha256,expected_route,expected_byok,estimated_input_tokens,estimated_output_tokens,estimated_cost_usd
p2-qwen3_vl_32b-C3-S12-046,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,46,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-047,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,47,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-048,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,48,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-049,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,49,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-050,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,50,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-051,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,51,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-052,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,52,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-053,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,53,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-054,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,54,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-055,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,55,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-056,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,56,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-057,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,57,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-058,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,58,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-059,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,59,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-060,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,60,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-061,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,61,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-062,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,62,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-063,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,63,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-064,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,64,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-065,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,65,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-066,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,66,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-067,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,67,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-068,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,68,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-069,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,69,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-070,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,70,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-071,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,71,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-072,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,72,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-073,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,73,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-074,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,74,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-075,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,75,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-076,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,76,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-077,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,77,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-078,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,78,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-079,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,79,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-080,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,80,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-081,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,81,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-082,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,82,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-083,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,83,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-084,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,84,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-085,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,85,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-086,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,86,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-087,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,87,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-088,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,88,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-089,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,89,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-090,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,90,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-091,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,91,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-092,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,92,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-093,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,93,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-094,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,94,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-095,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,95,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-096,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,96,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-097,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,97,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-098,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,98,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S12-099,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S12,99,strict_json,strict_schema,sha256:ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,sha256:74cd1b5da8e6da3e6ddd1f0487a4edfd69cf29929da01aef3173bae6af0f3616,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,257,500,0.0002347280
p2-qwen3_vl_32b-C3-S13-000,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S13,0,loose_json,prompt_json,sha256:6aa2ee3163fab6225c6704cb1a000579a5a585e6ff8aafce499e48c26776477c,,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,64,500,0.0002146560
p2-qwen3_vl_32b-C3-S13-001,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S13,1,loose_json,prompt_json,sha256:6aa2ee3163fab6225c6704cb1a000579a5a585e6ff8aafce499e48c26776477c,,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,64,500,0.0002146560
p2-qwen3_vl_32b-C3-S13-002,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S13,2,loose_json,prompt_json,sha256:6aa2ee3163fab6225c6704cb1a000579a5a585e6ff8aafce499e48c26776477c,,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,64,500,0.0002146560
p2-qwen3_vl_32b-C3-S13-003,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S13,3,loose_json,prompt_json,sha256:6aa2ee3163fab6225c6704cb1a000579a5a585e6ff8aafce499e48c26776477c,,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,64,500,0.0002146560
p2-qwen3_vl_32b-C3-S13-004,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S13,4,loose_json,prompt_json,sha256:6aa2ee3163fab6225c6704cb1a000579a5a585e6ff8aafce499e48c26776477c,,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,64,500,0.0002146560
p2-qwen3_vl_32b-C3-S13-005,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S13,5,loose_json,prompt_json,sha256:6aa2ee3163fab6225c6704cb1a000579a5a585e6ff8aafce499e48c26776477c,,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,64,500,0.0002146560
p2-qwen3_vl_32b-C3-S13-006,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S13,6,loose_json,prompt_json,sha256:6aa2ee3163fab6225c6704cb1a000579a5a585e6ff8aafce499e48c26776477c,,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,64,500,0.0002146560
p2-qwen3_vl_32b-C3-S13-007,qwen3_vl_32b,qwen/qwen3-vl-32b-instruct,C3,derm,65wm,S13,7,loose_json,prompt_json,sha256:6aa2ee3163fab6225c6704cb1a000579a5a585e6ff8aafce499e48c26776477c,,"{""allow_fallbacks"":false,""only"":[""alibaba""],""require_parameters"":false}",false,64,500,0.0002146560
