request_id,provider_key,model,upstream_provider,cell_id,schema_variant,repeat_index,status,schema_valid,input_tokens,output_tokens,actual_cost_usd,anthropic_provider_estimate_usd,error_message,type_a_applicable,type_b_applicable,type_c_applicable,full_null_applicable,diagnosis_text_canonical,model_image_present,can_diagnose,type_a,type_b,type_c,type_c_fields,type_c_terms,full_null_compliant
p4-gemini-C4-S10-041,gemini,google/gemini-3.1-pro-preview,,C4,S10,41,success,True,301,759,0.00971,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-042,gemini,google/gemini-3.1-pro-preview,,C4,S10,42,success,True,301,804,0.01025,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-043,gemini,google/gemini-3.1-pro-preview,,C4,S10,43,success,True,301,755,0.009662,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-044,gemini,google/gemini-3.1-pro-preview,,C4,S10,44,success,True,301,354,0.00485,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-045,gemini,google/gemini-3.1-pro-preview,,C4,S10,45,success,True,301,1135,0.014222,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-046,gemini,google/gemini-3.1-pro-preview,,C4,S10,46,success,True,301,869,0.01103,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-047,gemini,google/gemini-3.1-pro-preview,,C4,S10,47,success,True,301,511,0.006734,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-048,gemini,google/gemini-3.1-pro-preview,,C4,S10,48,success,True,301,569,0.00743,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-049,gemini,google/gemini-3.1-pro-preview,,C4,S10,49,success,True,301,434,0.00581,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-050,gemini,google/gemini-3.1-pro-preview,,C4,S10,50,success,True,301,499,0.00659,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-051,gemini,google/gemini-3.1-pro-preview,,C4,S10,51,success,True,301,553,0.0072380000000000005,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-052,gemini,google/gemini-3.1-pro-preview,,C4,S10,52,success,True,301,541,0.0070940000000000005,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-053,gemini,google/gemini-3.1-pro-preview,,C4,S10,53,success,True,301,830,0.010562,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-054,gemini,google/gemini-3.1-pro-preview,,C4,S10,54,success,True,301,813,0.010358000000000001,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-055,gemini,google/gemini-3.1-pro-preview,,C4,S10,55,success,True,301,680,0.008762,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-056,gemini,google/gemini-3.1-pro-preview,,C4,S10,56,success,True,301,686,0.008834,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-057,gemini,google/gemini-3.1-pro-preview,,C4,S10,57,success,True,301,421,0.005654,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-058,gemini,google/gemini-3.1-pro-preview,,C4,S10,58,success,True,301,488,0.006458,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-059,gemini,google/gemini-3.1-pro-preview,,C4,S10,59,success,True,301,712,0.009146,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-060,gemini,google/gemini-3.1-pro-preview,,C4,S10,60,success,True,301,634,0.00821,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-061,gemini,google/gemini-3.1-pro-preview,,C4,S10,61,success,True,301,724,0.00929,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-062,gemini,google/gemini-3.1-pro-preview,,C4,S10,62,success,True,301,446,0.005954,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-063,gemini,google/gemini-3.1-pro-preview,,C4,S10,63,success,True,301,187,0.002846,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-064,gemini,google/gemini-3.1-pro-preview,,C4,S10,64,success,True,301,694,0.00893,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-065,gemini,google/gemini-3.1-pro-preview,,C4,S10,65,success,True,301,540,0.007082,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-066,gemini,google/gemini-3.1-pro-preview,,C4,S10,66,success,True,301,374,0.00509,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-067,gemini,google/gemini-3.1-pro-preview,,C4,S10,67,success,True,301,949,0.01199,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-068,gemini,google/gemini-3.1-pro-preview,,C4,S10,68,success,True,301,464,0.00617,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-069,gemini,google/gemini-3.1-pro-preview,,C4,S10,69,success,True,301,757,0.009686,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-070,gemini,google/gemini-3.1-pro-preview,,C4,S10,70,success,True,301,432,0.005786,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-071,gemini,google/gemini-3.1-pro-preview,,C4,S10,71,success,True,301,302,0.004226,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-072,gemini,google/gemini-3.1-pro-preview,,C4,S10,72,success,True,301,270,0.003842,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-073,gemini,google/gemini-3.1-pro-preview,,C4,S10,73,success,True,301,1302,0.016226,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-074,gemini,google/gemini-3.1-pro-preview,,C4,S10,74,success,True,301,963,0.012158,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-075,gemini,google/gemini-3.1-pro-preview,,C4,S10,75,success,True,301,813,0.010358000000000001,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-076,gemini,google/gemini-3.1-pro-preview,,C4,S10,76,success,True,301,542,0.007106,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-077,gemini,google/gemini-3.1-pro-preview,,C4,S10,77,success,True,301,923,0.011678000000000001,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-078,gemini,google/gemini-3.1-pro-preview,,C4,S10,78,success,True,301,362,0.004946,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-079,gemini,google/gemini-3.1-pro-preview,,C4,S10,79,success,True,301,680,0.008762,,,False,True,True,False,Normal chest X-ray,,True,,True,True,differentials;key_findings,pleural effusion;pneumonia;pneumothorax,
p4-gemini-C4-S10-080,gemini,google/gemini-3.1-pro-preview,,C4,S10,80,success,True,301,528,0.006938,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-081,gemini,google/gemini-3.1-pro-preview,,C4,S10,81,success,True,301,660,0.008522,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-082,gemini,google/gemini-3.1-pro-preview,,C4,S10,82,success,True,301,159,0.00251,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-083,gemini,google/gemini-3.1-pro-preview,,C4,S10,83,success,True,301,489,0.00647,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-084,gemini,google/gemini-3.1-pro-preview,,C4,S10,84,success,True,301,741,0.009494,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-085,gemini,google/gemini-3.1-pro-preview,,C4,S10,85,success,True,301,825,0.010502000000000001,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-086,gemini,google/gemini-3.1-pro-preview,,C4,S10,86,success,True,301,778,0.009938,,,False,True,True,False,Normal Chest X-ray,,True,,True,True,differentials;key_findings,pleural effusion;pneumonia;pneumothorax,
p4-gemini-C4-S10-087,gemini,google/gemini-3.1-pro-preview,,C4,S10,87,success,True,301,503,0.006638,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-088,gemini,google/gemini-3.1-pro-preview,,C4,S10,88,success,True,301,732,0.009386,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-089,gemini,google/gemini-3.1-pro-preview,,C4,S10,89,success,True,301,166,0.002594,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-090,gemini,google/gemini-3.1-pro-preview,,C4,S10,90,success,True,301,179,0.0027500000000000003,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-091,gemini,google/gemini-3.1-pro-preview,,C4,S10,91,success,True,301,621,0.008054,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-092,gemini,google/gemini-3.1-pro-preview,,C4,S10,92,success,True,301,212,0.003146,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-093,gemini,google/gemini-3.1-pro-preview,,C4,S10,93,success,True,301,714,0.00917,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-094,gemini,google/gemini-3.1-pro-preview,,C4,S10,94,success,True,301,422,0.005666,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-095,gemini,google/gemini-3.1-pro-preview,,C4,S10,95,success,True,301,1436,0.017834,,,False,True,True,False,,,False,,False,True,differentials,pleural effusion;pneumonia;pneumothorax,
p4-gemini-C4-S10-096,gemini,google/gemini-3.1-pro-preview,,C4,S10,96,success,True,301,252,0.0036260000000000003,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-097,gemini,google/gemini-3.1-pro-preview,,C4,S10,97,success,True,301,560,0.007322,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S10-098,gemini,google/gemini-3.1-pro-preview,,C4,S10,98,success,True,301,800,0.010202,,,False,True,True,False,Normal chest X-ray,,True,,True,True,differentials;key_findings,atelectasis;pleural effusion;pneumonia;pneumothorax,
p4-gemini-C4-S10-099,gemini,google/gemini-3.1-pro-preview,,C4,S10,99,success,True,301,658,0.008498,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-000,gemini,google/gemini-3.1-pro-preview,,C4,S11,0,success,True,301,560,0.007322,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-001,gemini,google/gemini-3.1-pro-preview,,C4,S11,1,success,True,301,522,0.006866,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-002,gemini,google/gemini-3.1-pro-preview,,C4,S11,2,success,True,301,213,0.003158,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-003,gemini,google/gemini-3.1-pro-preview,,C4,S11,3,success,True,301,665,0.008582,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-004,gemini,google/gemini-3.1-pro-preview,,C4,S11,4,success,True,301,592,0.007706,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-005,gemini,google/gemini-3.1-pro-preview,,C4,S11,5,success,True,301,895,0.011342,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-006,gemini,google/gemini-3.1-pro-preview,,C4,S11,6,success,True,301,772,0.009866,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-007,gemini,google/gemini-3.1-pro-preview,,C4,S11,7,success,True,301,563,0.007358,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-008,gemini,google/gemini-3.1-pro-preview,,C4,S11,8,success,True,301,724,0.00929,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-009,gemini,google/gemini-3.1-pro-preview,,C4,S11,9,success,True,301,555,0.007262,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-010,gemini,google/gemini-3.1-pro-preview,,C4,S11,10,success,True,301,252,0.0036260000000000003,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-011,gemini,google/gemini-3.1-pro-preview,,C4,S11,11,success,True,301,290,0.004082,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-012,gemini,google/gemini-3.1-pro-preview,,C4,S11,12,success,True,301,491,0.006494,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-013,gemini,google/gemini-3.1-pro-preview,,C4,S11,13,success,True,301,314,0.00437,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-014,gemini,google/gemini-3.1-pro-preview,,C4,S11,14,success,True,301,581,0.007574,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-015,gemini,google/gemini-3.1-pro-preview,,C4,S11,15,success,True,301,693,0.008918,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-016,gemini,google/gemini-3.1-pro-preview,,C4,S11,16,success,True,301,466,0.006194,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-017,gemini,google/gemini-3.1-pro-preview,,C4,S11,17,success,True,301,724,0.00929,,,False,True,True,False,Right lower lobe pneumonia,,True,,True,True,differentials;reasoning,atelectasis;pleural effusion;pneumonia,
p4-gemini-C4-S11-018,gemini,google/gemini-3.1-pro-preview,,C4,S11,18,success,True,301,535,0.0070220000000000005,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-019,gemini,google/gemini-3.1-pro-preview,,C4,S11,19,success,True,301,679,0.00875,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-020,gemini,google/gemini-3.1-pro-preview,,C4,S11,20,success,True,301,606,0.007873999999999999,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-021,gemini,google/gemini-3.1-pro-preview,,C4,S11,21,success,True,301,921,0.011654,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-022,gemini,google/gemini-3.1-pro-preview,,C4,S11,22,success,True,301,767,0.009806,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-023,gemini,google/gemini-3.1-pro-preview,,C4,S11,23,success,True,301,235,0.003422,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-024,gemini,google/gemini-3.1-pro-preview,,C4,S11,24,success,True,301,706,0.009074,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-025,gemini,google/gemini-3.1-pro-preview,,C4,S11,25,success,True,301,686,0.008834,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-026,gemini,google/gemini-3.1-pro-preview,,C4,S11,26,success,True,301,614,0.00797,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-027,gemini,google/gemini-3.1-pro-preview,,C4,S11,27,success,True,301,836,0.010634,,,False,True,True,False,Normal Chest X-ray,,True,,True,True,differentials;key_findings,pleural effusion;pneumonia;pneumothorax,
p4-gemini-C4-S11-028,gemini,google/gemini-3.1-pro-preview,,C4,S11,28,success,True,301,605,0.007862,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-029,gemini,google/gemini-3.1-pro-preview,,C4,S11,29,success,True,301,918,0.011618,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-030,gemini,google/gemini-3.1-pro-preview,,C4,S11,30,success,True,301,857,0.010886,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-031,gemini,google/gemini-3.1-pro-preview,,C4,S11,31,success,True,301,549,0.00719,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-032,gemini,google/gemini-3.1-pro-preview,,C4,S11,32,success,True,301,1226,0.015314,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-033,gemini,google/gemini-3.1-pro-preview,,C4,S11,33,success,True,301,801,0.010214,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-034,gemini,google/gemini-3.1-pro-preview,,C4,S11,34,success,True,301,724,0.00929,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-035,gemini,google/gemini-3.1-pro-preview,,C4,S11,35,success,True,301,371,0.005054,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-036,gemini,google/gemini-3.1-pro-preview,,C4,S11,36,success,True,301,683,0.008798,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-037,gemini,google/gemini-3.1-pro-preview,,C4,S11,37,success,True,301,496,0.006554,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-038,gemini,google/gemini-3.1-pro-preview,,C4,S11,38,success,True,301,1187,0.014846,,,False,True,True,False,Right lower lobe pneumonia,,True,,True,True,differentials;key_findings;reasoning,atelectasis;pleural effusion;pneumonia;pneumothorax,
p4-gemini-C4-S11-039,gemini,google/gemini-3.1-pro-preview,,C4,S11,39,success,True,301,443,0.0059180000000000005,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-040,gemini,google/gemini-3.1-pro-preview,,C4,S11,40,success,True,301,362,0.004946,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-041,gemini,google/gemini-3.1-pro-preview,,C4,S11,41,success,True,301,759,0.00971,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-042,gemini,google/gemini-3.1-pro-preview,,C4,S11,42,success,True,301,417,0.005606,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-043,gemini,google/gemini-3.1-pro-preview,,C4,S11,43,success,True,301,779,0.00995,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-044,gemini,google/gemini-3.1-pro-preview,,C4,S11,44,success,True,301,513,0.006758,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-045,gemini,google/gemini-3.1-pro-preview,,C4,S11,45,success,True,301,422,0.005666,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-046,gemini,google/gemini-3.1-pro-preview,,C4,S11,46,success,True,301,869,0.01103,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-047,gemini,google/gemini-3.1-pro-preview,,C4,S11,47,success,True,301,455,0.006062,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-048,gemini,google/gemini-3.1-pro-preview,,C4,S11,48,success,True,301,488,0.006458,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-049,gemini,google/gemini-3.1-pro-preview,,C4,S11,49,success,True,301,325,0.004502,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-050,gemini,google/gemini-3.1-pro-preview,,C4,S11,50,success,True,301,499,0.00659,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-051,gemini,google/gemini-3.1-pro-preview,,C4,S11,51,success,True,301,429,0.00575,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-052,gemini,google/gemini-3.1-pro-preview,,C4,S11,52,success,True,301,1450,0.018001999999999997,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-053,gemini,google/gemini-3.1-pro-preview,,C4,S11,53,success,True,301,562,0.007346,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-054,gemini,google/gemini-3.1-pro-preview,,C4,S11,54,success,True,301,813,0.010358000000000001,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-055,gemini,google/gemini-3.1-pro-preview,,C4,S11,55,success,True,301,640,0.008282,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-056,gemini,google/gemini-3.1-pro-preview,,C4,S11,56,success,True,301,1054,0.01325,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-057,gemini,google/gemini-3.1-pro-preview,,C4,S11,57,success,True,301,421,0.005654,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-058,gemini,google/gemini-3.1-pro-preview,,C4,S11,58,success,True,301,488,0.006458,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-059,gemini,google/gemini-3.1-pro-preview,,C4,S11,59,success,True,301,531,0.006974,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-060,gemini,google/gemini-3.1-pro-preview,,C4,S11,60,success,True,301,890,0.011282,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-061,gemini,google/gemini-3.1-pro-preview,,C4,S11,61,success,True,301,278,0.003938,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-062,gemini,google/gemini-3.1-pro-preview,,C4,S11,62,success,True,301,244,0.00353,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-063,gemini,google/gemini-3.1-pro-preview,,C4,S11,63,success,True,301,674,0.00869,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-064,gemini,google/gemini-3.1-pro-preview,,C4,S11,64,success,True,301,685,0.008822,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-065,gemini,google/gemini-3.1-pro-preview,,C4,S11,65,success,True,301,658,0.008498,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-066,gemini,google/gemini-3.1-pro-preview,,C4,S11,66,success,True,301,785,0.010022,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-067,gemini,google/gemini-3.1-pro-preview,,C4,S11,67,success,True,301,416,0.005594,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-068,gemini,google/gemini-3.1-pro-preview,,C4,S11,68,success,True,301,464,0.00617,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-069,gemini,google/gemini-3.1-pro-preview,,C4,S11,69,success,True,301,558,0.007298,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-070,gemini,google/gemini-3.1-pro-preview,,C4,S11,70,success,True,301,457,0.006086,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-071,gemini,google/gemini-3.1-pro-preview,,C4,S11,71,success,True,301,654,0.008450000000000001,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-072,gemini,google/gemini-3.1-pro-preview,,C4,S11,72,success,True,301,270,0.003842,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-073,gemini,google/gemini-3.1-pro-preview,,C4,S11,73,success,True,301,648,0.008378,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-074,gemini,google/gemini-3.1-pro-preview,,C4,S11,74,success,True,301,963,0.012158,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-075,gemini,google/gemini-3.1-pro-preview,,C4,S11,75,success,True,301,785,0.010022,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-076,gemini,google/gemini-3.1-pro-preview,,C4,S11,76,success,True,301,542,0.007106,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-077,gemini,google/gemini-3.1-pro-preview,,C4,S11,77,success,True,301,657,0.008486,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-078,gemini,google/gemini-3.1-pro-preview,,C4,S11,78,success,True,301,541,0.0070940000000000005,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-079,gemini,google/gemini-3.1-pro-preview,,C4,S11,79,success,True,301,210,0.003122,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-080,gemini,google/gemini-3.1-pro-preview,,C4,S11,80,success,True,301,528,0.006938,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-081,gemini,google/gemini-3.1-pro-preview,,C4,S11,81,success,True,301,660,0.008522,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-082,gemini,google/gemini-3.1-pro-preview,,C4,S11,82,success,True,301,159,0.00251,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-083,gemini,google/gemini-3.1-pro-preview,,C4,S11,83,success,True,301,499,0.00659,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-084,gemini,google/gemini-3.1-pro-preview,,C4,S11,84,success,True,301,741,0.009494,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-085,gemini,google/gemini-3.1-pro-preview,,C4,S11,85,success,True,301,825,0.010502000000000001,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-086,gemini,google/gemini-3.1-pro-preview,,C4,S11,86,success,True,301,207,0.003086,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-087,gemini,google/gemini-3.1-pro-preview,,C4,S11,87,success,True,301,549,0.00719,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-088,gemini,google/gemini-3.1-pro-preview,,C4,S11,88,success,True,301,557,0.007286,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-089,gemini,google/gemini-3.1-pro-preview,,C4,S11,89,success,True,301,226,0.003314,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-090,gemini,google/gemini-3.1-pro-preview,,C4,S11,90,success,True,301,179,0.0027500000000000003,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-091,gemini,google/gemini-3.1-pro-preview,,C4,S11,91,success,True,301,923,0.011678000000000001,,,False,True,True,False,Right lower lobe pneumonia,,True,,True,True,differentials;key_findings;reasoning,atelectasis;pleural effusion;pneumonia,
p4-gemini-C4-S11-092,gemini,google/gemini-3.1-pro-preview,,C4,S11,92,success,True,301,212,0.003146,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-093,gemini,google/gemini-3.1-pro-preview,,C4,S11,93,success,True,301,630,0.008161999999999999,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-094,gemini,google/gemini-3.1-pro-preview,,C4,S11,94,success,True,301,476,0.006314,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-095,gemini,google/gemini-3.1-pro-preview,,C4,S11,95,success,True,301,1044,0.01313,,,False,True,True,False,Normal chest radiograph,,True,,True,True,differentials;key_findings,pleural effusion;pneumonia;pneumothorax,
p4-gemini-C4-S11-096,gemini,google/gemini-3.1-pro-preview,,C4,S11,96,success,True,301,252,0.0036260000000000003,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-097,gemini,google/gemini-3.1-pro-preview,,C4,S11,97,success,True,301,1004,0.01265,,,False,True,True,False,Right lower lobe pneumonia,,True,,True,True,differentials;reasoning,atelectasis;pneumonia,
p4-gemini-C4-S11-098,gemini,google/gemini-3.1-pro-preview,,C4,S11,98,success,True,301,262,0.003746,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S11-099,gemini,google/gemini-3.1-pro-preview,,C4,S11,99,success,True,301,506,0.006674,,,False,True,True,False,,,False,,False,False,,,
p4-gemini-C4-S12-000,gemini,google/gemini-3.1-pro-preview,,C4,S12,0,success,True,341,1035,0.013102,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C4-S12-001,gemini,google/gemini-3.1-pro-preview,,C4,S12,1,success,True,341,537,0.007126,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C4-S12-002,gemini,google/gemini-3.1-pro-preview,,C4,S12,2,success,True,341,442,0.005986,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C4-S12-003,gemini,google/gemini-3.1-pro-preview,,C4,S12,3,success,True,341,604,0.00793,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C4-S12-004,gemini,google/gemini-3.1-pro-preview,,C4,S12,4,success,True,341,676,0.008794,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C4-S12-005,gemini,google/gemini-3.1-pro-preview,,C4,S12,5,success,True,341,999,0.01267,,,True,True,True,True,Normal Chest X-ray,True,True,True,True,True,differentials;key_findings,pleural effusion;pneumonia;pneumothorax,False
p4-gemini-C4-S12-006,gemini,google/gemini-3.1-pro-preview,,C4,S12,6,success,True,341,943,0.011998,,,True,True,True,True,,True,False,True,False,False,,,False
p4-gemini-C4-S12-007,gemini,google/gemini-3.1-pro-preview,,C4,S12,7,success,True,341,748,0.009658,,,True,True,True,True,,False,False,False,False,False,,,True
p4-gemini-C4-S12-008,gemini,google/gemini-3.1-pro-preview,,C4,S12,8,success,True,341,759,0.00979,,,True,True,True,True,,True,False,True,False,False,,,False
