request_id,provider_key,model,upstream_provider,cell_id,schema_variant,repeat_index,status,schema_valid,input_tokens,output_tokens,actual_cost_usd,anthropic_provider_estimate_usd,error_message,type_a_applicable,type_b_applicable,type_c_applicable,full_null_applicable,diagnosis_text_canonical,model_image_present,can_diagnose,type_a,type_b,type_c,type_c_fields,type_c_terms,full_null_compliant
p2-llama4_maverick-C4-S5-020,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,20,success,True,294,111,0.0001107,0.0,,True,True,True,True,Normal Chest X-ray,True,True,True,True,True,reasoning,pneumothorax,False
p2-llama4_maverick-C4-S5-021,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,21,success,True,294,63,8.19e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-022,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,22,success,True,294,121,0.0001167,0.0,,True,True,True,True,Pneumonia,True,False,True,True,True,differentials;reasoning,copd;pneumonia,False
p2-llama4_maverick-C4-S5-023,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,23,success,True,294,71,8.67e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-024,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,24,success,True,294,122,0.0001173,0.0,,True,True,True,True,Pneumothorax,True,True,True,True,True,differentials;reasoning,emphysema;pleural effusion;pneumothorax,False
p2-llama4_maverick-C4-S5-025,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,25,success,True,294,63,8.19e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-026,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,26,success,True,294,110,0.0001101,0.0,,True,True,True,True,Normal Chest X-ray,True,True,True,True,True,reasoning,pneumothorax,False
p2-llama4_maverick-C4-S5-027,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,27,success,True,294,70,8.61e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-028,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,28,success,True,294,90,9.81e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-029,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,29,success,True,294,111,0.0001107,0.0,,True,True,True,True,Pneumonia,True,False,True,True,True,differentials;reasoning,pneumonia;tuberculosis,False
p2-llama4_maverick-C4-S5-030,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,30,success,True,294,89,9.75e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-031,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,31,success,True,294,79,9.15e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-032,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,32,success,True,294,75,8.91e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-033,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,33,success,True,294,77,9.03e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-034,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,34,success,True,294,105,0.0001071,0.0,,True,True,True,True,Normal Chest X-ray,True,True,True,True,True,reasoning,pneumothorax,False
p2-llama4_maverick-C4-S5-035,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,35,success,True,294,70,8.61e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-036,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,36,success,True,294,74,8.85e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-037,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,37,success,True,294,130,0.0001221,0.0,,True,True,True,True,Pneumonia,True,False,True,True,True,differentials;reasoning,pneumonia;pulmonary edema,False
p2-llama4_maverick-C4-S5-038,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,38,success,True,294,60,8.01e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-039,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,39,success,True,294,101,0.0001047,0.0,,True,True,True,True,Pneumonia,True,False,True,True,True,differentials;reasoning,pneumonia;pulmonary edema,False
p2-llama4_maverick-C4-S5-040,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,40,success,True,294,71,8.67e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-041,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,41,success,True,294,116,0.0001137,0.0,,True,True,True,True,Pneumonia,True,False,True,True,True,differentials;reasoning,copd;pneumonia,False
p2-llama4_maverick-C4-S5-042,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,42,success,True,294,111,0.0001107,0.0,,True,True,True,True,Pneumonia,True,False,True,True,True,differentials;reasoning,pneumonia;tuberculosis,False
p2-llama4_maverick-C4-S5-043,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,43,success,True,294,73,8.79e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-044,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,44,success,True,294,111,0.0001107,0.0,,True,True,True,True,Normal Chest X-ray,True,True,True,True,False,,,False
p2-llama4_maverick-C4-S5-045,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,45,success,True,294,74,8.85e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-046,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,46,success,True,294,105,0.0001071,0.0,,True,True,True,True,Pneumonia,True,False,True,True,True,differentials,pulmonary edema,False
p2-llama4_maverick-C4-S5-047,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,47,success,True,294,68,8.49e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-048,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,48,success,True,294,69,8.55e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-049,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,49,success,True,294,70,8.61e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-050,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,50,success,True,294,64,8.25e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-051,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,51,success,True,294,97,0.0001023,0.0,,True,True,True,True,Pneumonia,True,False,True,True,True,differentials,pulmonary edema,False
p2-llama4_maverick-C4-S5-052,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,52,success,True,294,82,9.33e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-053,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,53,success,True,294,91,9.87e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-054,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,54,success,True,294,65,8.31e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-055,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,55,success,True,294,111,0.0001107,0.0,,True,True,True,True,Normal Chest X-ray,True,True,True,True,True,reasoning,cardiomegaly,False
p2-llama4_maverick-C4-S5-056,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,56,success,True,294,77,9.03e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-057,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,57,success,True,294,69,8.55e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-058,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,58,success,True,294,110,0.0001101,0.0,,True,True,True,True,Pneumonia,True,False,True,True,True,reasoning,pneumonia,False
p2-llama4_maverick-C4-S5-059,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,59,success,True,294,71,8.67e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-060,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,60,success,True,294,109,0.0001095,0.0,,True,True,True,True,Normal Chest X-ray,True,True,True,True,False,,,False
p2-llama4_maverick-C4-S5-061,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,61,success,True,294,72,8.73e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-062,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,62,success,True,294,62,8.13e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-063,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,63,success,True,294,122,0.0001173,0.0,,True,True,True,True,Pneumonia,True,False,True,True,True,differentials;reasoning,pneumonia;tuberculosis,False
p2-llama4_maverick-C4-S5-064,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,64,success,True,294,72,8.73e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-065,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,65,success,True,294,64,8.25e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-066,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,66,success,True,294,72,8.73e-05,0.0,,True,True,True,True,Normal Chest X-ray,True,False,True,True,False,,,False
p2-llama4_maverick-C4-S5-067,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,67,success,True,294,70,8.61e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-068,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,68,success,True,294,88,9.69e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-069,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,69,success,True,294,76,8.97e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-070,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,70,success,True,294,64,8.25e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-071,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,71,success,True,294,71,8.67e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-072,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,72,success,True,294,62,8.13e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-073,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,73,success,True,294,85,9.51e-05,0.0,,True,True,True,True,Normal Chest X-ray,True,False,True,True,False,,,False
p2-llama4_maverick-C4-S5-074,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,74,success,True,294,105,0.0001071,0.0,,True,True,True,True,Pneumonia,True,False,True,True,True,differentials;reasoning,pneumonia;pulmonary edema,False
p2-llama4_maverick-C4-S5-075,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,75,success,True,294,65,8.31e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-076,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,76,success,True,294,59,7.95e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-077,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,77,success,True,294,148,0.0001329,0.0,,True,True,True,True,Normal Chest X-ray,True,True,True,True,True,key_findings,pneumothorax,False
p2-llama4_maverick-C4-S5-078,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,78,success,True,294,107,0.0001083,0.0,,True,True,True,True,,True,False,True,False,True,reasoning,cardiomegaly;pneumothorax,False
p2-llama4_maverick-C4-S5-079,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,79,success,True,294,64,8.25e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-080,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,80,success,True,294,117,0.0001143,0.0,,True,True,True,True,Pneumonia,True,False,True,True,True,differentials;reasoning,pneumonia,False
p2-llama4_maverick-C4-S5-081,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,81,success,True,294,73,8.79e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-082,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,82,success,True,294,60,8.01e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-083,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,83,success,True,294,68,8.49e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-084,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,84,success,True,294,72,8.73e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-085,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,85,success,True,294,73,8.79e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-086,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,86,success,True,294,104,0.0001065,0.0,,True,True,True,True,Pneumonia,True,False,True,True,True,differentials;reasoning,pneumonia;pulmonary edema,False
p2-llama4_maverick-C4-S5-087,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,87,success,True,294,66,8.37e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-088,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,88,success,True,294,58,7.89e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-089,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,89,success,True,294,73,8.79e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-090,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,90,success,True,294,66,8.37e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-091,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,91,success,True,294,86,9.57e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-092,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,92,success,True,294,63,8.19e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-093,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,93,success,True,294,119,0.0001155,0.0,,True,True,True,True,Pneumonia,True,False,True,True,True,differentials;reasoning,pneumonia;tuberculosis,False
p2-llama4_maverick-C4-S5-094,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,94,success,True,294,67,8.43e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-095,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,95,success,True,294,70,8.61e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-096,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,96,success,True,294,58,7.89e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-097,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,97,success,True,294,71,8.67e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-098,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,98,success,True,294,75,8.91e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S5-099,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S5,99,success,True,294,63,8.19e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-000,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,0,success,True,294,69,8.55e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-001,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,1,success,True,294,59,7.95e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-002,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,2,success,True,294,89,9.75e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-003,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,3,success,True,294,63,8.19e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-004,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,4,success,True,294,75,8.91e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-005,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,5,success,True,294,63,8.19e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-006,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,6,success,True,294,69,8.55e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-007,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,7,success,True,294,66,8.37e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-008,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,8,success,True,294,70,8.61e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-009,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,9,success,True,294,106,0.0001077,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-010,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,10,success,True,294,63,8.19e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-011,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,11,success,True,294,76,8.97e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-012,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,12,success,True,294,72,8.73e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-013,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,13,success,True,294,75,8.91e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-014,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,14,success,True,294,66,8.37e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-015,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,15,success,True,294,71,8.67e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-016,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,16,success,True,294,59,7.95e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-017,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,17,success,True,294,59,7.95e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-018,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,18,success,True,294,69,8.55e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-019,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,19,success,True,294,65,8.31e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-020,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,20,success,True,294,68,8.49e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-021,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,21,success,True,294,72,8.73e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-022,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,22,success,True,294,70,8.61e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-023,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,23,success,True,294,69,8.55e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-024,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,24,success,True,294,74,8.85e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-025,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,25,success,True,294,86,9.57e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-026,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,26,success,True,294,59,7.95e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-027,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,27,success,True,294,76,8.97e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-028,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,28,success,True,294,75,8.91e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-029,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,29,success,True,294,74,8.85e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-030,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,30,success,True,294,76,8.97e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-031,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,31,success,True,294,63,8.19e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-032,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,32,success,True,294,92,9.93e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-033,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,33,success,True,294,62,8.13e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-034,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,34,success,True,294,63,8.19e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-035,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,35,success,True,294,84,9.45e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-036,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,36,success,True,294,63,8.19e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-037,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,37,success,True,294,63,8.19e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-038,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,38,success,True,294,70,8.61e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-039,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,39,success,True,294,93,9.99e-05,0.0,,True,True,True,True,,True,False,True,False,True,reasoning,cardiomegaly,False
p2-llama4_maverick-C4-S6-040,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,40,success,True,294,73,8.79e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-041,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,41,success,True,294,88,9.69e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-042,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,42,success,True,294,66,8.37e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-043,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,43,success,True,294,59,7.95e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-044,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,44,success,True,294,59,7.95e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-045,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,45,success,True,294,90,9.81e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-046,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,46,success,True,294,81,9.27e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-047,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,47,success,True,294,84,9.45e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-048,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,48,success,True,294,70,8.61e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-049,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,49,success,True,294,97,0.0001023,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-050,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,50,success,True,294,77,9.03e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-051,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,51,success,True,294,63,8.19e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
p2-llama4_maverick-C4-S6-052,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C4,S6,52,success,True,294,59,7.95e-05,0.0,,True,True,True,True,,True,False,True,False,False,,,False
