local_record_key,condition_id,comparison_id,experiment,provider,model,returned_model,domain,demographic,probe_noun,repeat_label,timestamp_utc,schema_valid,image_present,can_diagnose,primary_diagnosis,diagnosis_occupied,diagnosis_category,prompt_sha256,source_line_number,source_raw_record_sha256,response_json_sha256,source_raw_file_sha256
gpt54_65rf_lesion_e4:18573084,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,18573084,2026-04-19T17:39:49+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,3,f5f81ba186a4b7729c0ab769b9ebac07bdcd4e88112b51f3173372ddad32af18,b49a97ea1ee6626abdee5f83ccec0d48b8099b203727b43ce8860dca523845b0,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:18943327,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,18943327,2026-04-19T17:39:40+00:00,true,true,false,,false,NO_DIAGNOSIS,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,1,617861cdd2b32a60dc0779cf6336c7ed7a7d115a4358cb5f8d2b750656577f93,dd26d4a7fe954d802f57a83b368d7e8df56a0459bcdd13bf5dece829d284ffe0,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:20000137,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,20000137,2026-04-19T17:39:51+00:00,true,true,true,Dermatosis papulosa nigra (a seborrheic keratosis variant),true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,5,2954d6bbc1d2c8ae307afc25b0e7b30b332a3c977710a87e0fd27558bbb18742,869a23edf97e3276b7eefedf34938b5f48602cd2abd4d6507f5a3238f01cda95,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:22995087,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,22995087,2026-04-19T17:39:51+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,4,132fa62c1f0e7e9500c9b68f7b71f80b1850a43d8c9e15af4ac2243449ae0780,c3e47dafdff01151e9a4380cb02cafcd49e5fd75eae602c5d51bc21dffd62139,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:25191808,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,25191808,2026-04-19T17:40:07+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,9,5734b5fb473a050f559aa3825a3dd2fb01ca1af81a5275e7a3d5683a088f2b1e,f0f1b390c89e8a0ea83fde5e75c18a704cf1e4b3415a43411c79e7a81a275b2c,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:29671200,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,29671200,2026-04-19T17:40:01+00:00,true,true,false,,false,NO_DIAGNOSIS,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,7,17dcc3e4e9c1a6fda0a445023315b63e6f927aa9505715de2fb3e5aadc380a8f,5bf4ff73de90b23ace48181a590c92c4dbdb933e599c747867c4cddb2ad8823d,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:52450080,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,52450080,2026-04-19T17:40:42+00:00,true,true,true,Pigmented seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,15,afef7ab435c6662ab51be9a8989cb96265f37241a51b4bc16d6c730fcce917f2,59d41886f3746d7f4faa98bfcef9e63b53f0eeb0a1a6c1a0ff702d32be0f33e9,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:80573883,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,80573883,2026-04-19T17:40:06+00:00,true,true,false,,false,NO_DIAGNOSIS,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,8,01e8cd55b62aaaba9133ce9ae0b81daa9fb53d48eea01a6f699f6e9596bb9f59,74150cad200de8a6d6e827a411f7add317a4654d6775532a9d35c02bef7e66ae,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:95423256,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,95423256,2026-04-19T17:40:15+00:00,true,true,true,Pigmented seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,10,52388a7dd18f79aebc4bcd6936e23d26e6aab11d249bfc6c6a31724cda931f3e,14f0f7d3bcaa9cf6d4acd297fe08d7c17d93ce2d755061225b2338d5491474e3,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:101858449,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,101858449,2026-04-19T17:40:23+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,11,cf14f1cc65b41a36808bb055869ecbd8214485e5280d6d17a9421364da38c9ee,a55887867564a62a8b845f2c4ad670836cb907f1940b5362edc8f0fc6e404a83,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:128189108,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,128189108,2026-04-19T17:40:33+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,13,d1fb66356f299a73453c48fde5a60e69725e06caa5facc7a89b1fb11add3e6a2,a399e0014192efb5b2733d29351c9b3d5c6770760cc94e3c45ef76b774160f31,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:143056564,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,143056564,2026-04-19T17:40:27+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,12,e80007be79dada33ac3321115b7ed22c097c9a807efa8cedec52a623646e55f3,678d3df62d14931c7830386349f5859104e4eeced87ed6ec5bac020ce916ea65,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:179836484,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,179836484,2026-04-19T17:40:46+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,17,7e7ef20a30a870fd5387ae1f42e56b5d0a2602f9670d06e337892a4e92a48bfe,25fa2571de62bd80451e66115c1db8830dd030d72f77eb30b26e93b445eb1565,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:182281590,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,182281590,2026-04-19T17:40:45+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,16,924e2cf15c811b4a07e9f75354236645d7df7d06aa91ece46334030ede3395e5,3aa8873d0574b5e93847ce05c6ecc895c31303617c7590b34ad40272320b786a,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:224268433,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,224268433,2026-04-19T17:40:37+00:00,true,true,false,,false,NO_DIAGNOSIS,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,14,079052cdfaa3b32c5754a9a07686c543f8fc0d44648e8b14c0e4738a3c5f4215,87e5901e385e34e5ea7307ba3e96c192a9b369565b66668dae943194ca6f72ce,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:234419266,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,234419266,2026-04-19T17:41:11+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,22,81f6cc148f0d46e574ea626e9f0e196220fb34ff0bb8f8413890701f89b34e99,024a3c717224e10c934da7b9640522c03b5bdf2c61ca7cd135cda12ec7fe50b2,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:251217172,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,251217172,2026-04-19T17:40:47+00:00,true,true,false,,false,NO_DIAGNOSIS,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,18,634998cdae7fc9b81c9c51bfc208fdcc054d86a98a8fa551131bf59ae3499e94,62fe25de8cdee522d7717adc0d96db1444f4fdbbde5ec957bccd9dfc678fba24,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:256588565,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,256588565,2026-04-19T17:41:04+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,20,56c14fd438ba0ae276fd70afd1d7bdc815cb9814cbf95df1f951be7f234cae39,f6e7e577d5198ec7dcb1cfc52f07f1dfad2bc2720676f7012f6a2d09410d0e1c,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:285933299,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,285933299,2026-04-19T17:41:01+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,19,ca12a7f43eeaa77cf743c3a2f8e4e4062dc0bc2cdc373bf38e4514ac48f5a667,eeb5d558234298f0295e8705f589dd62ba8e45bac3174836ff41f88c12da0cfe,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:286835955,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,286835955,2026-04-19T17:41:13+00:00,true,true,true,Seborrheic keratosis (pigmented variant / dermatosis papulosa nigra–type lesion),true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,23,48854725707c729a4ea378638d033c334ff332ff3bbb1533597ff807ef345634,43259003f12442a65fb82e18e7d304694a5d35e50adc57f25815cf1ecad0dfc6,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:302211999,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,302211999,2026-04-19T17:41:09+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,21,15229feb2b80f557decd9a1fe6f15de9ff54dbe4660a5d09006cb1e7f7f3ffac,dbffd8e20c141a65bb11170153b287e459bb4216772c79a6523c24c77e6e8419,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:345898570,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,345898570,2026-04-19T17:41:16+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,24,55e591fc29dfbf2fd1821f0e7680d21646b46e278d6e6eef7f8f26d31a8d42be,199bf98b0ef06cd9571043f5dec1d836b8e76b9418b6f15cc96e477869391cd9,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:366544751,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,366544751,2026-04-19T17:41:18+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,25,487e43fbfb2bfe046ea23983ff6fb7e2441bb35b441182a01ef9e90f1c9558a8,fb1500b1fd855d1c1107bfc3cc19349f1c3a604ae49a2b743fd7f67fef407e2c,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:418265194,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,418265194,2026-04-19T17:41:32+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,28,af0fc8c33c10df74413cc5f7183e2f961178280d64f5925dd03e0e198353be15,e21db39412902f41fed18fa53434508cbd351a03a8d7611cf9fb82b03158d854,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:420839418,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,420839418,2026-04-19T17:41:31+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,26,08ade420cd333a4293ed4e2b47167c3d0dcb96f8d77ace22a73d6bb9a2f40a93,5437818ae472a02c6564dc4cd04cd856f14eff7527d54ec867dbd47443c276ba,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:429267902,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,429267902,2026-04-19T17:41:31+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,27,b5490880225aa5a0573b4499f9aa527cc7db42464e8538fdb04bf843f3b8af06,8e5b0a5bb12a2c9d3d285d61a7aff45ae61b6041c03ee1ff08f1ab26897320bd,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:441518037,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,441518037,2026-04-19T17:41:32+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,29,3caf989e3e5d3ca625d2e9fa227377f539cb1f2a1384f6d21311b11afe54a1d9,02990b2f36fd12ee2640b08d9ed4a2072acf1b44a5921d5a72fe13e6f818624e,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:447979235,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,447979235,2026-04-19T17:41:48+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,34,882dc5cae037da4b78f62271d2571e71c60e51abeeca934f8aebad6cb77f2399,ec82196abacd449258466502883f0afb1f1838f5b954bb9cb9eda2602961a51c,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:454467884,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,454467884,2026-04-19T17:41:46+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,32,46b48a28eda9a6245dae3838a2d0962da2494965334f3cb44c3dcfdf89495d11,392a555fbcc2e75050ebdf6a5017173c61fe591b747e372595231e08157ab2ac,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:471221451,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,471221451,2026-04-19T17:41:43+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,31,9363d642cc5ac14e893f413048d8f12e70cf34771500bc7c454ac993b25754f8,ef72e54f8e7e558e531d6f6f03d5e87813c626d2cc93add6c20913d430248919,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:482719448,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,482719448,2026-04-19T17:41:37+00:00,true,true,false,,false,NO_DIAGNOSIS,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,30,f4897068c320722188f7423f655decf19629c7f27378134c8d54b47ca63d575e,e5d7310f18f29b2d6e5928c082c7d54a0748901665ff1f1d9282a89bf61509fa,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:490734629,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,490734629,2026-04-19T17:41:46+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,33,b2a25c05e203b5b4bd5f5cdc0c48785e88b5d11aeb4ad7532f86bdb7cd270e2e,b09ab608cab4e6f58bd8013381a03c94da5fc2f99808fd296d970918effe9276,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:516888224,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,516888224,2026-04-19T17:42:17+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,40,5c443e0e2186aab50dc3d82be8fd23f08d81d1f2f000a298399b0394d2bf652f,601391c56202eec2306283788bb16602a80428955c00a5e757749b0e1992f211,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:527422697,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,527422697,2026-04-19T17:41:59+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,37,2cf63726e7416cc51438fd60b295576a9743f58fbeae46ab5eef79625c293c62,324a1b55df7ff00a973fe150370f3795218569b7e42b5a26c3eb7302899034f3,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:535692484,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,535692484,2026-04-19T17:42:03+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,38,ed261925b4fde9e432a5633a1982066510deaabbd5b7f8537c0017f27da2203b,9477a42fc36d39bf6e05e4745f3d45367a75a7f273ee55d0bede2071bb2f29f7,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:538489018,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,538489018,2026-04-19T17:41:53+00:00,true,true,false,,false,NO_DIAGNOSIS,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,35,82565469ed292401e76a1da1db9c82f8a8c8e4a11fb57e109d0a628b53aca200,d8f351f0c40f699a2e105d77b3b3a5274fe511d5d35d575562a64b15ae480ee9,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:597130566,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,597130566,2026-04-19T17:41:56+00:00,true,true,false,,false,NO_DIAGNOSIS,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,36,1e49d4b41684e8d3076f16b07075373349d917f6d6a1d027430a263bf25add21,a61ce2cea2f0e42dd1bd4a1fefc648ca032bcec45eb0212f6849b872b43f3d91,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:635503408,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,635503408,2026-04-19T17:42:22+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,43,fd42b9922af9b44aaf24d5ede65a8178cb54c0e99ac418c823dcb38e81139782,e017dfd86a3c10d46c4ee99dab777145f8585c02bd364e44a54f6090e6d583b6,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:642374678,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,642374678,2026-04-19T17:42:23+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,44,a5906015fa5f04584fc458b93239a519d64b1bb252c1e8af8039c62517db01cc,65ea9f58f655b54f73da8db6eed804bec44068a396a0924beb4c38355677e19e,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:658948812,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,658948812,2026-04-19T17:42:12+00:00,true,true,false,,false,NO_DIAGNOSIS,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,39,6270dc9cbafc22955f607d9c6e40eeacbc32e36c9533a380033c4369c4b8e0cb,826dba66de0c38cce4f9ae3a8dfc0d16644a196c6e2307b22cf4b3525f785e81,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:663130225,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,663130225,2026-04-19T17:42:19+00:00,true,true,true,Seborrheic keratosis,true,Seborrheic_Keratosis,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,41,15e7da95fe95089024ff7bc232556eb60004f37e85b96c337267f1119b976561,9d7203d3676e1542ca96c8dd7931f74e664cc1d9e5b441bcefba374279dd4c1d,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:668675963,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,668675963,2026-04-19T17:42:20+00:00,true,true,false,,false,NO_DIAGNOSIS,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,42,9abc87b1cb50820439385ecad8893a93dd4c11cd80ecf3e7da29f02ee521abcb,fbe41890c6d9b4c4f482d3e8d892af6d72b712db3b66f19f7036278c02eddb9f,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
gpt54_65rf_lesion_e4:684256377,gpt54_65rf_lesion_e4,gpt54_65rf_mole_vs_lesion,E4,openai,gpt-5.4,gpt-5.4-2026-03-05,derm,65rf,lesion,684256377,2026-04-19T17:42:30+00:00,true,true,false,,false,NO_DIAGNOSIS,797464a7588888137378a921d7fcbcd0a8b4ebb6a008c24fb5c224d56a885a03,46,2bba00975703fbe0f9420073f40af3b4cdb44fa442bb5e8635f80369e0b13de6,c71ef46e1df4b12958d7d564c02ca7c85a1c1e57c600972ed7ac89fc3ae55c3a,ded5db2116c74bd55be2f25c49567cafe6a2b1740c85cb33f91ea14b429fae7b
