request_id,provider_key,model,upstream_provider,cell_id,schema_variant,repeat_index,provider_response_id,source_trace_id,parser_status,parsed_json_type,output_key_count,required_key_count,unexpected_key_count,output_key_set_sha256,image_present_present,image_present_json_type,can_diagnose_present,can_diagnose_json_type,primary_diagnosis_present,primary_diagnosis_json_type,differentials_present,differentials_json_type,differentials_element_count,differentials_element_type_counts_json,differentials_all_elements_strings,confidence_present,confidence_json_type,confidence_passes_validator_type,confidence_is_finite,confidence_inclusive_zero_to_one,key_findings_present,key_findings_json_type,reasoning_present,reasoning_json_type,schema_valid,recomputed_schema_valid,schema_valid_matches_recomputed,source_raw_record_sha256,direct_extract_row_sha256,parsed_json_sha256,returned_content_sha256,retained_request_body_sha256
p2-llama4_maverick-C2-S0-084,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C2,S0,84,gen-1783535875-hQGrVQ8GMD7HspoUb3hC,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,0c5b6c98250861f1772110d779d8c192704fe2ce521bf3af24d14a1c744aef4b,bcc85789754c9057f0767446ade20ea3ecc7a886f5b8791f7e007bc9c0069fa2,6ce938a1b716981d0b59a26d068d41cf24a3c65f762f2ce5bff9b10454fb3bb0,d41f133b65cb6242af28175e554ba76e8398071ac39c532e244da0b0bd00a0d1,2cb4d5674124c4f2ffcfc84ba8e53cc663faad77f07539ffa30b13526cfac210
p2-llama4_maverick-C2-S0-085,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C2,S0,85,gen-1783535876-h8iZW6j1jXdXdTdMHI1B,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,db097284485f941033b1aff69f2041d97f4fcc0b74cd820bd8323f9b06be6bd3,714a948d75b22986c0f7763ecf29a41233c2a19184f65a5d94aa60d68b0f18ea,0662beb76b710ba2d74ea7e38e530667bc3a36e50919b18085d474b886ced14b,2a8f135aea5911b16603a2b5db700e8682952591ee8952c261458e1e4076616d,bf3463d4ad5cc1c6a7502453f4d27f7cc2ce4b01e1b56293562b39802c8192e8
p2-llama4_maverick-C2-S0-086,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C2,S0,86,gen-1783535877-MFhqP0LrGxr0K6HbkWeV,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,814515f438b729b96380f1ae4066672cc93a04ce64173dbf9390ad8109469d8f,8c7a092e463b32fd4a712c6295c654badb7e41548d8bae3c30c0344f958c7ca9,14c641845d29e28b015378254a48e256d51aa9384e6ca025f220027f364b729d,c20115cf731148ad0a049dc9508879920e0ddef4f53e209c69e3b76fe612fa7f,61d6709c25b060db7c09a0d65b462a52baa945d7eca96ff6f842c4bb95806867
p2-llama4_maverick-C2-S0-087,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C2,S0,87,gen-1783535880-wxXvGY7RZQf6JlLuuzR6,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,2b3dda7641c068d3eb294037dec44e1c3ef29e441f6396bd7d11113f2d1da7d3,01d3c3a2ea31bdc622077130245902753d0e8f15291d0997e88689a61d1834c2,5a039a4c1c5ba3512f39d631f16ebae2bc912a5ff94a00faf282eb26a95aaa7a,449f979edb74713a6c672afd8b9116b72e241e64a0e1f23c314bedca2f99da33,e8e36abb201bd0a16442ac40d9513e8effe15c4554ad0c47bca8379f8a0af32f
p2-llama4_maverick-C2-S0-088,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C2,S0,88,gen-1783535880-CQt37fotgLNSsjxzfYR0,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,184670fab147cabde7a2650ac4629f3c638b71627598e861cfc65491dcc5ed7c,05dc6825431030f9ff3503c35230684c040629f1a3723bff2a401283d884a241,ffb00b0bceb50c6892a3a6b3a487f362242ff84068f43dcb6efba69d55724946,dd5340f4b8692250048c7b9a34451a368cc28ace0066d91721c547e4567155cb,28af7bfb83a788162c546e00c02a8f7c030fc79ca722efda56d3e45a93adae91
p2-llama4_maverick-C2-S0-089,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C2,S0,89,gen-1783535882-uSAoRCF6ijp2ArgLhx2F,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,ebc609a4e0140eaa3a9e95ef876d699970e9ab93b3d69cc36872036b905ae061,61b32ddbcc974ed86b077bd01da123d88b9e1cf81119fe89098ff4d503880e8a,7dbc6447202ac5ecb611e41421aea3db921d1479778cfee69adf9bf2bf57411c,000a2941b4abcb0637cf96b9efac4bcad40932890ea16764cfc3fb74adceedb2,219960f6448000c2be7e95136a025b8e6656bef46f22b269071c0b7943e0afc1
p2-llama4_maverick-C2-S0-090,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C2,S0,90,gen-1783535884-WsxWhNyl5LN8J12az8RM,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,1b3f93cfd6e9c2f4cb06c87def98915f02d26ec4baf4fc829120de20e2a26c40,77d9774e28b7058cc13aa059b7054134d02ea2bdad36d4820660d5e1d90ebc25,b9376cd61bd04bf9f2f0344d772a26e05de707a4773dbf91fa7b318b1750ef81,758126d45e6a9a0d253c6570ec6abe09e52900cb388e5bd391c39f800b2367f7,cb1067b41762a8135d1bdad0efdef5e172b87822f25bcb0021e22ed8f68db75c
p2-llama4_maverick-C2-S0-091,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C2,S0,91,gen-1783535886-6VQreTf7V0Lf7MhRTj4H,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,6aa00021474c5b1b9eed90f6424548120e0decee36c8884e5d5c5e103cf0393b,2b462432538812d7c8cd665b4abfe111b59b509bda958342818047826ee7d5ab,006f981cb060fcc5d225d0a2e2dcfe663cd23fa048610d930df19312fdd31cd4,d86dfdeda98eb7f7f9c2cd1dae16e93cc61e60d7273e7dd6a72a911c89438c77,587feba111cd8c02e7248575c50a15f09cd3feba66d4a87b8c988394c83d20d3
p2-llama4_maverick-C2-S0-092,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C2,S0,92,gen-1783535886-lIQHh2u2vgRvcEQViV9L,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,15d7c2388475cd1682488014a60dce84cd17e221bd03961bc8b27c8e57d05952,4a3e116c7c284856f50238734db5258389ee0c942b7c4f487d3e772430904154,623695239bcfd83f855630874495d29e05510f9842ee3602898e76eb7ba68e70,199daefbbee5f6fca1c8c9126d949d0a5ca3a95928c57e9c1f461501e4aefc61,ab93b0962c2d91bb069627db29ebfeda2f8173660a97d4001e816c1fdebdfd2c
p2-llama4_maverick-C2-S0-093,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C2,S0,93,gen-1783535889-qfmamyZT1Zex4FFCZGy5,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,dc634721855f89482739778540d38a3379388bcd0f7760de45622a9d40c76267,dc2dc3cac45111c9e081dbaa08d3d95912184f278760cb811348e9939760c6db,c9a2424c24fd486d7323699617710df981e69d1b60a42d0454ad491f015418ba,5c2e6deed04017a85a3ccbf540f8acc810d56293051e1db038d7f1d9818eb595,6f38d7c4180e36e8cf2e731b30ed1ed11f7f026b45379a51881c29ba33fe8638
p2-llama4_maverick-C2-S0-094,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C2,S0,94,gen-1783535890-OYm14vA7y7mdJk9pg09c,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,7accde699f6e4623d540b28a73e088af7696dcc52d5c450c5398239075852824,664b468a9349d19145dbd229b9c8d41d0915f9e608cd12e5f7acb83c10586617,93868f8bd21141e7fb5d828e38cf10e3d8a11935c30d07f65daf6cb66975d894,cb1140cec6b698c9725328db3550c96bc156fa8c6ed8dc5828e5576053cfb060,6cd06a9fb3567bb5fb657c68e655c63794446f2ba68b6da336e2c735ebbf2c89
p2-llama4_maverick-C2-S0-095,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C2,S0,95,gen-1783535891-ByRhPD8B6dhf1eIP0iWn,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,968514a74c35bbc4c8dfef912318cce277ffcdb0aaa8b069ce3a1dbc10ff07b3,e7ec1f49daa93f97578e8c4910912ac1a4b4345a37afcc4df24c8194d0d4a7ff,66119a4b85d4a0d9cda795689c72c97774790a7015252325d0da86ea783d8e1e,dc7181621628694f2fed25e35a63432b72863d944707a51022b0751235802bd5,1b5aa07e300b3202c922047ee65dc077d02f66b20fdaa737b147ea2d44678dc3
p2-llama4_maverick-C2-S0-096,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C2,S0,96,gen-1783535893-d1f6rBuROFNvNHqFpUQW,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,151079e5911a3d974c3ff269e0cdf9758e70cb622b88c4d425c266a220885f12,f7c1d8fbd98fa5bd40a6e506244d802faaa31a5549d1ec44fce770013f4cabe8,985f7b205e8ac2b379e4d25b2321b5f90650e55c711b18c956f8e020bb096b8d,19bb1b670ea8b02f80b5644f31ba3ed889e20efd42f8197195a5b70e908494ce,5758ac9b50edc634f94c9cf91884e2a655d062e09110dc88dfa5875c9fed999f
p2-llama4_maverick-C2-S0-097,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C2,S0,97,gen-1783535894-xuPMSlJO4ZOfFWQNsqFR,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,455a5b93e4b38fc7a101091f073f758f5b55fecb9d9a67c8ce049a3a45326092,0cbe133fa3e867014de30d2b100b925987d95fd6e90ae406319cb985cc074e65,e3be7f4013164e35d58895f2330a42fa507e1e635cbb34da31bae2ad709edbd0,2756045f8cc894fd9f16ce55346280cccccf208c5fd4dcaedb5366c3c2dd54c6,799f614961c4cc81985860c43f72f917bec23626ee295454f348b4b91eb8a0fd
p2-llama4_maverick-C2-S0-098,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C2,S0,98,gen-1783535896-5KRVceluioVXVoCu5OQ2,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,7fbc11a04bc17018c5c418401a19be957c32600a7b8727accbb735289f9a18ea,d72b628bbc470538c34f2ff21486bb672c758df0fe055118b6f09aebd66d81ab,bc45d24b13aa3c3a99e2c8c3fc65ed4543b0f41b2605bea43ee12283259218b1,43dbfd67422355e05187129c2756d6055d8ca1e0c39e50f391f7791498f11491,bd03a99146f45b7a5d946d4b90890b0b2de282cc699b789c87b155b5051101bc
p2-llama4_maverick-C2-S0-099,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C2,S0,99,gen-1783535897-ahtY17ggfgr79RaextTl,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,92251b67faf5b5efcc6b1fe0bf8f9cfb3e4e053fb5d106e5d81d8ecf6746c2f7,cd8c5ae96ddbe3fd3ab74b1226899e8d094c8949186eed52d79b71d0c6535c99,e40b599eb9bf5ba6788a06c0015d4ba66a5ca91bd0865dd7a91c41645a75e8ba,aef77809eb93d6736d3bd7ebec0098c4473a2c3078a2ead0a2dbd7211d641406,497a946852b01237ce05ce97015896bda8416e6f7df9c3097c8f93336e1054ff
p2-llama4_maverick-C3-S0-000,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C3,S0,0,gen-1783531502-Zg9fmcsZWtHG0yka5Wv9,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,291822e970a7a0083c0628147ad7ab585776cca58b829fd6efdfed62a500f4d8,f0673d11ead8b9374536c98896b142e34f7c572e5a715cef3ff0f59d2ef8c8e1,25d396d89753f7c42d3e85abb03bf41b2ae6914251863a26a41036e928417649,698802dc6631b6ec469a6912c7459adbc910d3e430f0d2005d6178dfc1c3279b,39e97dd8026c61e4ae34600fbeae3707f41b7657c597def8449e23523a0a02ed
p2-llama4_maverick-C3-S0-001,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C3,S0,1,gen-1783531503-tZVYQYVnXf1AfYeYsiQ1,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,909525b11d3da33314c18f9c333d6a7dfaec7363b0d166307c1a09959310a8f0,2f700508fcbf8d5c6482c34ef47b910b9b1efa5bfca70bb4cd5745cb3f424538,49f4d0fcb9d0253985edd30f9abf90f28c830a193bb3e9bf06c2d7dbac49930e,d80fd098339e8b193b8b4d926de9444323f4231867054d7c3f50b118fafbc13a,932c4276f3dcff86040e38a956ccae7e71730acb7a08940c0907c522257d6f51
p2-llama4_maverick-C3-S0-002,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C3,S0,2,gen-1783531504-J5gqeHJsmcapbrrUojZ0,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,0b03032b2c2529bbf1bb7538dbddf8a45726617845e15fabe1565d609affa7c5,b2bec6f9f2f544631889ffb34ac41646b5b35a0a9cbecc9f1005f3a3cf11d8e3,9a9c878b49783243ad13bcc6593d20c5d227a5686e6c9827956d714b590d80b2,2455c8a554ae5ad98440598d02342484c2b2a002d84359e217b1ccebd7cc375f,d489064e1c2fa95c5bd702854463dbf3f691c7955b4f29310b3aee4aa4af2a3d
p2-llama4_maverick-C3-S0-003,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C3,S0,3,gen-1783531506-IxXU1YYslOfGC5DEGo0T,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,f1b6c8f794950b002a2e6da05603093327d0e41eafcca424175e45c10bab7fc8,fda2e518d4cfa5575e081ff691cd60a16fa9d471b400c3f260a18faaae2712c0,584efa1a337c5caffff8fe25570b73652f82d6c14efece26b960c25a843e4983,801f0be103095bc1f07acead462456306c279f003467e974f5bc653cbf6ccd38,c6856d1e576f69fa79fdc06745cbd07c04632b87957d9985b23a9d888f1d481e
p2-llama4_maverick-C3-S0-004,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C3,S0,4,gen-1783531506-nO6DEHExGXy4Hwg63Nh3,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,49d39442dfa3ed6c3fd9931f10441224deb619b993efde270c1c22e4030c687b,ddd6272c1bb535cf7e9f453db7eb8f7cf270fdcd452dfde10b2b2aab88e9c4a0,95f4fb6879e71452adfb28a6cb6a6dde71b857b0fa97dbc44c43dbb2416c695f,3250572383820208d71f1ab417dc5260abb01671d0bb0313110bd615842fa5e7,0c49294ae19e47b3a8b3206460a33979498f5d8d8ab8a75208b0c34a88ba7d9c
p2-llama4_maverick-C3-S0-005,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C3,S0,5,gen-1783531507-XI0NjuBbZNPn20J0Ciq8,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,616edcabf3ecf14b5f38f3826804965a1a9841eee8109703d6551bef1b2c088e,b3f00308e256059fa3493edf28a05467ef58b56c023a94ee6539effd93e16b36,c96befcdb0492104a8695c7ac68ca71e12ecb03326197ac782bc0ee0d32a7bf5,7a85b9dc1a83fd17f22d07ddef40880c4f83bab59c5afcb91a7e48dd3a78280c,7b0af2828fd1b803e9d4e1caa03313ee35224154ff893bd2843e689e427aade2
p2-llama4_maverick-C3-S0-006,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C3,S0,6,gen-1783531509-DdqpyL49qaF4bcPxfdm9,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,a723271aa206ecc1e80229eeebc314ee4f2434b5accc90686c262e12d95a21c9,8e0878cff7cd8fe09c4e8e4ce2be81ed502ed6b4c39081262b501ad78427684e,a176a270b75712f4096c46d4bcb94af988cdcf99310099884fc74d478815d505,e6df22959761d1259a60346795578ce0ed95098ca0000e25cfaa42d28309c13b,91b0da6f8315b047b821bddd0f4077220adef64769ea4ecfade49bdec331190d
p2-llama4_maverick-C3-S0-007,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C3,S0,7,gen-1783531510-xG9WdhfYMtpBOZ0WiXAq,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,eea3aca8ec96754e85c3235f8616b83d838b41a7a0f84fff58dba30a51d999b4,d207791a1a88009a8a74d64467ecccd262cbecff90ebcf07acc945fc78c48fe2,69c56f89acc36a4fedbba11a7b23dec3aa0c8b19d4f8ebda302626e155bd5f8c,7c8c69a5c735e82be655074ca2e106724e76976b338f7a3cb35c9b8a8bafa6c6,9c2a4274cf553660bf5b23f97bb35f5c85dc483d3605f9ec2e0fbc9992745ddb
p2-llama4_maverick-C3-S0-008,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C3,S0,8,gen-1783531511-UlZgeWalYlpn5Jv41nE0,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,1abfb263171d157c47ba1a78797e6c5eec10a4ca38c380c8336450bbead86b8d,139ce036e4299edea8ba8b7cbe1176cf44e60a7a7ccdcea912403149521df427,ad9050a47631ffc1a7ef9c770bff875a1cdbe71e2377276ae4fcc024513b1754,75fed5f8d74022ff3705e51a6c09a20e75738c4a2cfcb6940dc8999d1631f45c,931b1c1a50b814e79f8cdc53f2803cbb3b846b62a445375656db8c1878754fa6
p2-llama4_maverick-C3-S0-009,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C3,S0,9,gen-1783531512-tijkicVBiiVns6axand4,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,9bd4a0f7fe00450abba9777197a1871cb2a9fbb228a9008a4767738d9385f04e,ace31aa8deb177c57c1feeec5112ecfbce17eea3bc508fc640922369a8e67f45,8a12f30f0e85d75cf3c98c1ef8bddb8b1fa11536a202ca7452051d70000b11fc,9623d8cb222fa1212d60c9f36f2443c848610f65b86618e507adb0407cbcec04,ccd87c69d0a4e8fde82b65919a83ec5a61c8abedb27b9f5f305c188d2ef4da71
p2-llama4_maverick-C3-S0-010,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C3,S0,10,gen-1783531513-0c8Wn0Pg7jai4NuhJkNM,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,aa9b9789794b362fde6dbc88f3f0ad48dc05a0f63f10e53b4f3a5757a8b19a9d,6d57ea228f56c28e7d0b7e00dc4ebc5753dcef812cb29d5aa88ebd61fd701fe1,f93f857705abcd2118917dc9873be589981742e4f1a295d90b6304afc866d27b,841826799ec98dd1739eb9c472535ad1c3630f1266d6ac79a749fa1ff25012b9,1b4432aec08c97d7f9cd46bada2e94898c5b3f7d76516533151f62eccb566d69
p2-llama4_maverick-C3-S0-011,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C3,S0,11,gen-1783531514-gJY9QSxbhbJuaBSINLid,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,d5b3304a2882a0f9d07e583a5e0d53935e447e6e402bd0cefa15a3b26ad047bf,4cce593264d04ad6d5d37ebf019ea4ac558e03c2ee219b1079c84d1bc5592af9,a046807b411d1b689f6eacb61f2c2a32cc563644c761ba345a353b3b55df4b06,d0c5b5e57b4b82bdaea967d50b179eef29da954596abc80d5ef20426ef6844f2,4bfb6a6e70e9b84a6d1d904696325e6ea3bbb225299eee64960bce1c0c0b7a09
p2-llama4_maverick-C3-S0-012,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C3,S0,12,gen-1783531515-YfWa3Dz8rYiER3D6o5d7,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,6a65e59e607ce192f9bed5486e0026eb0f6203ed16f261e372565c6c5edfed52,8b630d933e883fac8e16b3cc9d6373f4ac72ff47ceac89464ee328872c531de2,0009e79be640e4938006235fd0c471f41e83bd68ca0fb7753351adcc1a4bc2f9,e53645df148c3d3bdd92bc2c9bd408e6bc32a9f460f568c21669989ee2fe1dae,d6021a0fc9b99d087b3eef000508b1a297cc55154c4e6056d0972945321862c9
p2-llama4_maverick-C3-S0-013,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C3,S0,13,gen-1783531516-Xt49TbWg1nyobEOJSofX,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,c31db0b515daeaa2d89cea56b2452d2b83830b8fbb4cfeec69f99b614e885d58,bddc70792a697361ae2df8e956406f95570499e501739dbf3e5b4497ddf08450,4ddc3857af21dae11299312ed8fd6041ee39c78853a482605683d356bd730093,e0c9746f21d6011ae81de219eac384bd716c0de63f366d2504556e7f2ce1a1e0,53b81622daf2874f5181e60ae7beb3056f6739d3df3748a57a439029f3abe9ed
p2-llama4_maverick-C3-S0-014,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C3,S0,14,gen-1783531517-TUeQaiBfamOi6JFWrVzL,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,afd656142338fc6740835ff38c5c654ef255cd4c963b22aea9dec376f23cddc7,8d67930cc3d27fc977b6eac462d203867803219f179bd902e5a5f8fd10f4c837,d6ec9c2c93718c832394229c44f74829f39405b51787668c638f3bce014ec631,0aa128872a8dcdcdbf60f1097b27235898b5ae06a78dc80e84f50a0d98ea04ef,058da46c15ffd3198e5bd78dc5b1e3c92d616fcd65eed5af20e409b8f34a1976
p2-llama4_maverick-C3-S0-015,llama4_maverick,meta-llama/llama-4-maverick,DeepInfra,C3,S0,15,gen-1783531518-jbGOs6SCPhf6jDuMVtSJ,non_google,parsed_json_object,object,7,7,0,9e7acd1c6dfa2835637dcc60f2cfc26c3b468d2ab802ab7cbf48c1420310dccc,True,boolean,True,boolean,True,null,True,array,0,{},True,True,number,True,True,True,True,string,True,string,True,True,True,ee6d9bf043a18619f81c5d7907f751135367232743709a90715c6dd91b8212c0,d294c59e941182fcd2ce0df2b8e5e29e0464f4028b70ae58099456822ae06004,5368f43995616404e74b8f38d1277bf2f14425331600979eafc53d576d30e3bc,df36cd30ac2b14bd5a6c4eafe99ac887b314327b28a46a4b2969929c4ffccacd,cc2a01fd8c24b863de7f796a13b0f566f78fbb0970bec9a0faf0df8a227cf843
